cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
1042,11022904,"PETTERSEN, BRITTANY",CO,HOUSE,28,RENTAL INCOME,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053275-CO-PETTERSEN-BRITTANY
1043,6093640,"PRIMAVERA, DIANNE",CO,HOUSE,33,RENTAL INCOME,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053278-CO-PRIMAVERA-DIANNE-I
1044,5988512,"PRIOLA, KEVIN",CO,HOUSE,56,BASELINE MINERALS,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053281-CO-PRIOLA-KEVIN-G
1045,5988512,"PRIOLA, KEVIN",CO,HOUSE,56,PGI,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053281-CO-PRIOLA-KEVIN-G
1046,5988512,"PRIOLA, KEVIN",CO,HOUSE,56,PRI,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053281-CO-PRIOLA-KEVIN-G
1047,6022806,"RANKIN, ROBERT",CO,HOUSE,57,"INTERACTIVE OUTDOORS, INC",EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053286-CO-RANKIN-ROBERT-E-BOB
1048,6022806,"RANKIN, ROBERT",CO,HOUSE,57,RANKIN CONSULTING,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053286-CO-RANKIN-ROBERT-E-BOB
1049,6022806,"RANKIN, ROBERT",CO,HOUSE,57,RENTAL PROPERTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053286-CO-RANKIN-ROBERT-E-BOB
1050,26394971,"RANSOM, KIM",CO,HOUSE,44,HOMEAWAY.COM,LODGING & TOURISM,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053288-CO-RANSOM-KIM
1051,26394971,"RANSOM, KIM",CO,HOUSE,44,SLIPGLASS INC.,DEFENSE ELECTRONICS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053288-CO-RANSOM-KIM
1052,6303569,"ROBERTS, ELLEN",CO,SENATE,6,FIRST NATIONAL BANK OF DURANGO,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053291-CO-ROBERTS-ELLEN-STUART
1053,6303569,"ROBERTS, ELLEN",CO,SENATE,6,PROPERTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053291-CO-ROBERTS-ELLEN-STUART
1054,10238445,"ROSENTHAL, PAUL",CO,HOUSE,9,RITE OF PASSAGE,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053293-CO-ROSENTHAL-PAUL-BRADLEY
1055,6031057,"ROUPE, CATHERINE",CO,HOUSE,17,AUNT KIT PET NANNY,AGRICULTURAL SERVICES & PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053297-CO-ROUPE-CATHERINE-M-KIT
1056,6024588,"RYDEN, SU",CO,HOUSE,36,MINERAL RIGHTS,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053269-CO-RYDEN-SU
1057,6024588,"RYDEN, SU",CO,HOUSE,36,RYDEN + ASSOCIATES,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053269-CO-RYDEN-SU
1058,10238791,"SAINE, LORI",CO,HOUSE,63,"JABBERTISE, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053272-CO-SAINE-LORI
1059,10238791,"SAINE, LORI",CO,HOUSE,63,TEXT MOBILE ALERTS,TELECOM SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053272-CO-SAINE-LORI
1060,10238456,"SALAZAR, JOSEPH",CO,HOUSE,31,"SMITH SHELLENBERGER AND SALAZAR, LLC",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053277-CO-SALAZAR-JOSEPH-ANTHONY-JOE
1061,6012509,"SCHEFFEL, MARK",CO,SENATE,4,"REID AND SCHEFFEL, PC",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053279-CO-SCHEFFEL-MARK
1062,6012509,"SCHEFFEL, MARK",CO,SENATE,4,SKYCLIFF STROKE CENTER,HOSPITALS & NURSING HOMES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053279-CO-SCHEFFEL-MARK
1063,12998092,"SCOTT, RAY",CO,SENATE,7,GAS PRODUCTS CORPORATION,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053282-CO-SCOTT-RAY
1064,12998092,"SCOTT, RAY",CO,SENATE,7,SCOTT LAND DEVELOPMENT LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053282-CO-SCOTT-RAY
1065,12998092,"SCOTT, RAY",CO,SENATE,7,SKYLINE SPORTS CENTER,RECREATION & LIVE ENTERTAINMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053282-CO-SCOTT-RAY
1066,11023458,"SIAS, LANGHORNE",CO,HOUSE,27,AIR NATIONAL GUARD,MILITARY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053285-CO-SIAS-LANGHORNE-C-LANG
1067,11023458,"SIAS, LANGHORNE",CO,HOUSE,27,FEDERAL EXPRESS,AIR TRANSPORT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053285-CO-SIAS-LANGHORNE-C-LANG
1068,11023458,"SIAS, LANGHORNE",CO,HOUSE,27,RENTAL INCOME,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053285-CO-SIAS-LANGHORNE-C-LANG
1069,10238447,"SINGER, JONATHAN",CO,HOUSE,11,COLORADO STATE UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053289-CO-SINGER-JONATHAN-STUART
1070,6130447,"SONNENBERG, JERRY",CO,SENATE,1,SONNENBERG FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053292-CO-SONNENBERG-JERRY
1071,6499387,"STEADMAN, PAT",CO,SENATE,31,RENTAL INCOME,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053294-CO-STEADMAN-PAT
1072,23440950,"TATE, JOHN",CO,HOUSE,37,INVESTIVE BUILDING PROJECTS CO.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053296-CO-TATE-JOHN-A
1073,23440982,"THURLOW, DANIEL",CO,HOUSE,55,COLORADO PRINTING CO.,PRINTING & PUBLISHING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053299-CO-THURLOW-DANIEL-R
1074,23440982,"THURLOW, DANIEL",CO,HOUSE,55,HORSE MOUNTAIN PARTNERS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053299-CO-THURLOW-DANIEL-R
1075,23440982,"THURLOW, DANIEL",CO,HOUSE,55,PRINTERS PARK LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053299-CO-THURLOW-DANIEL-R
1076,23440982,"THURLOW, DANIEL",CO,HOUSE,55,THURLOW/ANTONUCCI INVESTMENTS LLC,SECURITIES & INVESTMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053299-CO-THURLOW-DANIEL-R
1077,6030088,"TODD, NANCY",CO,SENATE,28,PROPERTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053300-CO-TODD-NANCY-J
1078,6499325,"TYLER, MAX",CO,HOUSE,23,COMMUNITY RESOURCE CENTER,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053302-CO-TYLER-MAX-H
1079,6499325,"TYLER, MAX",CO,HOUSE,23,THE STAR GROUP,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053302-CO-TYLER-MAX-H
1080,10238440,"ULIBARRI, JESSIE",CO,SENATE,21,WELLSTONE ACTION,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053306-CO-ULIBARRI-JESSIE-M
1081,20825350,"VAN WINKLE, KEVIN",CO,HOUSE,43,"K.V. CONSULTING AND RESEARCH, LLC",BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053309-CO-VAN-WINKLE-KEVIN
1082,6093499,"VIGIL, EDWARD",CO,HOUSE,62,INDUSTRIAL PARKS LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053317-CO-VIGIL-EDWARD
1083,6093499,"VIGIL, EDWARD",CO,HOUSE,62,SANGRE DE CRISTO LABORATORY INC.,ENVIRONMENTAL SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053317-CO-VIGIL-EDWARD
1084,23440978,"WILLETT, YEULIN",CO,HOUSE,54,COLORADO MESA UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053322-CO-WILLETT-YEULIN-V
1085,23440978,"WILLETT, YEULIN",CO,HOUSE,54,RENTAL INCOME,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053322-CO-WILLETT-YEULIN-V
1086,23440978,"WILLETT, YEULIN",CO,HOUSE,54,YOUNGE & HOCKENSMITH PC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053322-CO-WILLETT-YEULIN-V
1087,6506126,"WILLIAMS, ANGELA",CO,HOUSE,7,ANGELA WILLIAMS AGENCY,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053325-CO-WILLIAMS-ANGELA
1088,6506126,"WILLIAMS, ANGELA",CO,HOUSE,7,"AW CONSULTING, INC",BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053325-CO-WILLIAMS-ANGELA
1089,6506126,"WILLIAMS, ANGELA",CO,HOUSE,7,HISPANIC CHAMBER OF COMMERCE,BUSINESS ASSOCIATIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053325-CO-WILLIAMS-ANGELA
1090,11023454,"WILSON, JAMES",CO,HOUSE,60,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053330-CO-WILSON-JAMES-DEMONT
1091,23440007,"WINDHOLZ, JOANN",CO,HOUSE,30,CRUSADE FOR LIFE,CHRISTIAN CONSERVATIVE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053336-CO-WINDHOLZ-JOANN
1092,14227540,"WINTER, FAITH",CO,HOUSE,35,PROPERTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053341-CO-WINTER-FAITH-K
1093,14227540,"WINTER, FAITH",CO,HOUSE,35,ROCKY MOUNTAIN EMERGE,LIBERAL POLICY ORGANIZATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053341-CO-WINTER-FAITH-K
1094,14227540,"WINTER, FAITH",CO,HOUSE,35,VOTERUNLEAD,LIBERAL POLICY ORGANIZATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053341-CO-WINTER-FAITH-K
1095,23439523,"WOODS, LAURA",CO,SENATE,19,AVERY WOODS REPORTING SERVICE INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053344-CO-WOODS-LAURA-J
1096,23439523,"WOODS, LAURA",CO,SENATE,19,IRON SPRINGS RANCH LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053344-CO-WOODS-LAURA-J
1097,23439523,"WOODS, LAURA",CO,SENATE,19,JUICE PLUS NSA,FOOD & BEVERAGE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053344-CO-WOODS-LAURA-J
1098,6175478,"YOUNG, DAVID",CO,HOUSE,50,UNIVERSITY OF COLORADO,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/4053303-CO-YOUNG-DAVID-L-DAVE
1099,12998301,"ABERCROMBIE, CATHERINE",CT,HOUSE,83,COMPANY'S COMING CLEANING SERVICE,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926721-CT-ABERCROMBIE-CATHERINE-F
1100,6672682,"ACKERT, TIMOTHY",CT,HOUSE,8,"ACKERT ELECTRIC, LLC",SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926723-CT-ACKERT-TIMOTHY-J
1101,7110294,"ADAMS, TERRY",CT,HOUSE,146,PITNEY BOWES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926725-CT-ADAMS-TERRY-B
1102,6574310,"ADINOLFI, ALFRED",CT,HOUSE,103,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926728-CT-ADINOLFI-ALFRED-C-AL
1103,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,CITIZENS BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926736-CT-ALBERTS-MICHAEL-L
1104,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,JEWETT CITY SAVINGS BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926736-CT-ALBERTS-MICHAEL-L
1105,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,SIMSBURY BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926736-CT-ALBERTS-MICHAEL-L
1106,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,STATE OF CT UNEMPLOYMENT BENEFITS,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926736-CT-ALBERTS-MICHAEL-L
1107,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,"WOODSTOCK FINANCIAL GROUP, LLC",INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926736-CT-ALBERTS-MICHAEL-L
1108,6513730,"ALBIS, JAMES",CT,HOUSE,99,STATE OF CONNECTICUT COMPTROLLER'S OFFICE,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926739-CT-ALBIS-JAMES-M
1109,7394175,"ALEXANDER, DAVID",CT,HOUSE,58,UNITED STATES MARINE CORPS,MILITARY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926741-CT-ALEXANDER-DAVID
1110,7165871,"ALTOBELLO JR, EMIL",CT,HOUSE,82,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926745-CT-ALTOBELLO-JR-EMIL-A-BUDDY
1111,6618503,"AMAN, WILLIAM",CT,HOUSE,14,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926750-CT-AMAN-WILLIAM-E-BILL
1112,6483058,"ARCE, ANGEL",CT,HOUSE,4,MDC CONSULTING,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926754-CT-ARCE-ANGEL
1113,12998344,"ARCONTI JR, DAVID",CT,HOUSE,109,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926758-CT-ARCONTI-JR-DAVID-A
1114,6461890,"ARESIMOWICZ, JOSEPH",CT,HOUSE,30,AFSCME COUNCIL 4,PUBLIC SECTOR UNIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926760-CT-ARESIMOWICZ-JOSEPH
1115,6461890,"ARESIMOWICZ, JOSEPH",CT,HOUSE,30,BERLIN PUBLIC SCHOOLS,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926760-CT-ARESIMOWICZ-JOSEPH
1116,6404837,"BACKER, TERRY",CT,HOUSE,121,SOUNDKEEPER INC,PRO-ENVIRONMENTAL POLICY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926763-CT-BACKER-TERRY
1117,6404837,"BACKER, TERRY",CT,HOUSE,121,WATERKEEPER ALLIANCE,PRO-ENVIRONMENTAL POLICY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926763-CT-BACKER-TERRY
1118,26222859,"BAKER JR, ANDRE",CT,HOUSE,124,BAKER-ISAAC FUNERAL SERVICE,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926765-CT-BAKER-JR-ANDRE-F
1119,6508467,"BARAM, DAVID",CT,HOUSE,15,"BARAM, TAPPER AND GANS LLC",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926769-CT-BARAM-DAVID-A
1120,7083785,"BARTOLOMEO, DANTE",CT,SENATE,13,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926772-CT-BARTOLOMEO-DANTE
1121,6508485,"BECKER, BRIAN",CT,HOUSE,19,BECKER LAW OFFICES LLC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926775-CT-BECKER-BRIAN-S
1122,16818817,"BELSITO, SAM",CT,HOUSE,53,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926777-CT-BELSITO-SAM
1123,12998281,"BERGER, JEFFREY",CT,HOUSE,73,CITY OF WATERBURY,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926781-CT-BERGER-JEFFREY-J
1124,16022115,"BERTHEL, ERIC",CT,HOUSE,68,HARTFORD HEALTHCARE FCU,CREDIT UNIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926782-CT-BERTHEL-ERIC-C
1125,6691845,"BETTS, WHIT",CT,HOUSE,78,PERSONAL INVESTMENTS,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926784-CT-BETTS-WHIT
1126,25761007,"BOCCHINO, MIKE",CT,HOUSE,150,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926788-CT-BOCCHINO-MIKE
1127,12998339,"BOLINSKY, MITCH",CT,HOUSE,106,ALL-STAR DRIVER LLC,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926791-CT-BOLINSKY-MITCH
1128,12998339,"BOLINSKY, MITCH",CT,HOUSE,106,M-VISIONS INSIGHT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926791-CT-BOLINSKY-MITCH
1129,6574329,"BOUCHER, ANTONIETTA",CT,SENATE,26,COMMONFUND,SECURITIES & INVESTMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926794-CT-BOUCHER-ANTONIETTA-TONI
1130,6384014,"BOUKUS, ELIZABETH",CT,HOUSE,22,CIGNA,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926798-CT-BOUKUS-ELIZABETH-BETTY
1131,16028349,"BRYCKI, PAUL",CT,HOUSE,45,CAMP ROAD PARTNERS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926801-CT-BRYCKI-PAUL-J
1132,16028349,"BRYCKI, PAUL",CT,HOUSE,45,ROUND HILL LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926801-CT-BRYCKI-PAUL-J
1133,16028349,"BRYCKI, PAUL",CT,HOUSE,45,TOWN OF GRISWOLD HOUSING AUTHORITY,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926801-CT-BRYCKI-PAUL-J
1134,12998267,"BUCK-TAYLOR, CECILIA",CT,HOUSE,67,"LAW OFFICES OF CECILIA BUCK-TAYLOR, F.C.",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926804-CT-BUCK-TAYLOR-CECILIA
1135,25761020,"BUMGARDNER, ANDRE",CT,HOUSE,41,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926806-CT-BUMGARDNER-ANDRE
1136,12998278,"BUTLER, LARRY",CT,HOUSE,72,"CAREER RESOURCES, INC",WELFARE/SOCIAL WORK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926812-CT-BUTLER-LARRY-B
1137,6483298,"BYE, ELIZABETH",CT,SENATE,5,CONNECTICUT 4H EDUCATION CENTER,NONPROFIT INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926815-CT-BYE-ELIZABETH-ANN-BETH
1138,6483298,"BYE, ELIZABETH",CT,SENATE,5,TRINITY COLLEGE,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926815-CT-BYE-ELIZABETH-ANN-BETH
1139,7198184,"BYRON, GARY",CT,HOUSE,27,TONE ZONE,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926818-CT-BYRON-GARY
1140,6678191,"CAMILLO, FRED",CT,HOUSE,151,"CAMILLO CONSULTING, LLC",BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926822-CT-CAMILLO-FRED
1141,6404765,"CANDELARIA, JUAN",CT,HOUSE,95,CORNELL SCOTT HILL HEALTH CENTER,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926826-CT-CANDELARIA-JUAN-R
1142,6672696,"CANDELORA, VINCENT",CT,HOUSE,86,TACONIC WIRE,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926829-CT-CANDELORA-VINCENT-J
1143,23618279,"CARNEY, DEVIN",CT,HOUSE,23,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926832-CT-CARNEY-DEVIN-R
1144,6691705,"CARPINO, CHRISTIE",CT,HOUSE,32,"LABRIOLA AND LABRIOLA, LLC",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926835-CT-CARPINO-CHRISTIE-M
1145,6691649,"CARTER, DANIEL",CT,HOUSE,2,DANBURY ANIMAL WELFARE SOCIETY,NONPROFIT INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926838-CT-CARTER-DANIEL-E
1146,6691649,"CARTER, DANIEL",CT,HOUSE,2,TRADEWIND AVIATION,AIR TRANSPORT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926838-CT-CARTER-DANIEL-E
1147,12998256,"CASE, JAY",CT,HOUSE,63,RAR EXCAVATING,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926841-CT-CASE-JAY-M
1148,3754152,"CASSANO, STEPHEN",CT,SENATE,4,PUBLIC PENSION,RETIRED,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926844-CT-CASSANO-STEPHEN-T
1149,6608811,"CHAPIN, CLARK",CT,SENATE,30,BREEZY KNOLL COTTAGES,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926847-CT-CHAPIN-CLARK-J
1150,6608811,"CHAPIN, CLARK",CT,SENATE,30,CLARK CHAPIN CARPENTRY SERVICES,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926847-CT-CHAPIN-CLARK-J
1151,6378188,"COLEMAN, ERIC",CT,SENATE,2,"ERIC D COLEMAN, ATTORNEY AT LAW",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926849-CT-COLEMAN-ERIC-D
1152,6378188,"COLEMAN, ERIC",CT,SENATE,2,"HUMANIDAD, INC.",NONPROFIT INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926849-CT-COLEMAN-ERIC-D
1153,6495266,"CONROY, THERESA",CT,HOUSE,105,MINUTECLINIC,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926853-CT-CONROY-THERESA-W
1154,6497632,"COOK, MICHELLE",CT,HOUSE,65,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926856-CT-COOK-MICHELLE-L
1155,6378193,"CRISCO JR, JOSEPH",CT,SENATE,17,CITY OF NEW HAVEN,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926859-CT-CRISCO-JR-JOSEPH-J
1156,6378193,"CRISCO JR, JOSEPH",CT,SENATE,17,SOCIAL SECURITY,ELDERLY/SOCIAL SECURITY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926859-CT-CRISCO-JR-JOSEPH-J
1157,6378193,"CRISCO JR, JOSEPH",CT,SENATE,17,TOWN OF WOODBRIGE,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926859-CT-CRISCO-JR-JOSEPH-J
1158,6378193,"CRISCO JR, JOSEPH",CT,SENATE,17,UNITED TECHNOLOGIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926859-CT-CRISCO-JR-JOSEPH-J
1159,12998290,"CUEVAS, VICTOR",CT,HOUSE,75,CITY OF WATERBURY,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926861-CT-CUEVAS-VICTOR
1160,7111020,"CURREY, JEFFREY",CT,HOUSE,11,GOODWIN COLLEGE,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3926864-CT-CURREY-JEFFREY-A
